kind,table,name,data_type,format,hidden_or_inactive,source_or_target,dependencies_or_definition,status
PARTITION,SCANIA,SCANIA,import,,false,Oracle MESBR,"partition SCANIA = m mode: import queryGroup: 1-E-Kanban source = let Fonte = Oracle.Database(""10.44.34.68:1522/MESBR"", [Query=""SELECT distinct i.ITEM,w.CHASSIS_NUMBER,I.CUSTOMER_CODE,#(lf)HT.TRAFFIC_PLAN_DATE AS SHIP_DATE, F.PLATAFORMA, R.BUNDLE,nvl(l.DESCRIPTION, ' ') AS LOCATION,#(lf)CASE #(lf)#(tab)#(tab)WHEN EXISTS (#(lf)#(tab)#(tab)#(tab)#(tab)SELECT 1#(lf)#(tab)#(tab)#(tab)#(tab)FROM OCHASSIS OC#(lf)#(tab)#(tab)#(tab)#(tab)INNER JOIN ORAIL ORR ON OC.CHASSIS_ID = ORR.CHASSIS_ID#(lf)#(tab)#(tab)#(tab)#(tab)INNER JOIN ITEM II ON II.ITEM IN (#(lf)#(tab)#(tab)#(tab)#(tab)#(tab)#(tab)ORR.LEFT_PART_NUMBER#(lf)#(tab)#(tab)#(tab)#(tab)#(tab)#(tab),ORR.RIGHT_PART_NUMBER#(lf)#(tab)#(tab)#(tab)#(tab)#(tab)#(tab))#(lf)#(tab)#(tab)#(tab)#(tab)WHERE OC.CHASSIS_NUMBER = C.CHASSIS_NUMBER#(tab)#(tab)#(tab)#(tab)#(tab)#(lf)#(tab)#(tab)#(tab)#(tab)#(tab)AND II.RAIL_TYPE <> 'M'#(lf)#(tab)#(tab)#(tab)#(tab))#(lf)#(tab)#(tab)#(tab)THEN 'Reforçada'#(lf)#(tab)#(tab)ELSE 'Simples'#(lf)#(tab)#(tab)END AS REFORÇADA#(lf)FROM WORK_ORDER w#(lf)INNER JOIN ITEM i ON w.ITEM_ID = i.ITEM_ID#(lf)INNER JOIN RESOURCES re ON w.RESOURCE_ID = re.RESOURCE_ID#(lf)INNER JOIN OPERATIONS o ON re.RESOURCE_ID = o.RESOURCE_ID#(lf)INNER JOIN OCHASSIS c ON w.CHASSIS_NUMBER = c.CHASSIS_NUMBER#(lf)#(tab)AND w.SHIP_TO = c.SHIP_TO_LOC_ID#(lf)INNER JOIN FLATBED F ON C.CHASSIS_ID = F.CHASSIS_ID#(lf)INNER JOIN HT_SHIP_FLATBED@XMFG_PRODMET HT ON HT.FLATBED_CODE = F.PLATAFORMA#(lf)INNER JOIN ORAIL r ON c.CHASSIS_ID = r.CHASSIS_ID#(lf)LEFT JOIN RAIL ra ON w.JOB_ORACLE = ra.JOB_ORACLE#(lf)#(tab)AND ra.RAIL_STATUS_ID NOT IN (10,11)#(lf)LEFT JOIN LOCATIONS l ON ra.LOCATION_ID = l.LOCATION_ID#(lf)LEFT JOIN (#(lf)#(tab)SELECT DISTINCT WW.JOB_ORACLE#(lf)#(tab)#(tab),WB.RAIL_ID#(lf)#(tab)FROM WORK_ORDER WW#(lf)#(tab)INNER JOIN WORK_ORDER_BASE WB ON WW.WORK_ORDER_ID = WB.WORK_ORDER_ID#(lf)#(tab)INNER JOIN RAIL R ON R.RAIL_ID = WB.RAIL_ID#(lf)#(tab)INNER JOIN ITEM I ON R.ITEM_ID = I.ITEM_ID#(lf)#(tab)WHERE I.ITEM_TYPE = 'BB'#(lf)#(tab)) WB ON W.JOB_ORACLE = WB.JOB_ORACLE#(lf)WHERE#(lf) r.SHIP_DATE BETWEEN (SYSDATE - 2) AND (SYSDATE + 30)#(lf)#(tab)AND W.WORK_ORDER_STATUS_ID = 2#(lf)#(lf)ORDER BY SHIP_DATE asc"", CreateNavigationProperties=false]), #""Linhas Classificadas1"" = Table.Sort(Fonte,{{""SHIP_DATE"", Order.Descending}}), #""Linhas Filtradas2"" = Table.SelectRows(#""Linhas Classificadas1"", each ([CUSTOMER_CODE] = ""SCA"")), #""Linhas Filtradas"" = Table.SelectRows(#""Linhas Filtradas2"", each Text.StartsWith([ITEM], ""1-F"")), #""Linhas Filtradas1"" = Table.SelectRows(#""Linhas Filtradas"", each ([LOCATION] = ""Embalaje 1"")), #""Valor Substituído"" = Table.ReplaceValue(#""Linhas Filtradas1"",""Embalaje 1"",""Estoque FG"",Replacer.ReplaceText,{""LOCATION""}), #""Consulta Acrescentada"" = Table.Combine({#""Valor Substituído"", #""SCANIA SIMPLES"", #""SCANIA REFORÇADA""}), #""Valor Substituído1"" = Table.ReplaceValue(#""Consulta Acrescentada"",null,""Estoque FG"",Replacer.ReplaceValue,{""local""}), #""Tipo Alterado"" = Table.TransformColumnTypes(#""Valor Substituído1"",{{""SHIP_DATE"", type date}}), #""Primeiros Caracteres Inseridos"" = Table.AddColumn(#""Tipo Alterado"", ""Primeiros caracteres"", each Text.Start([ITEM], 3), type text), #""Colunas Renomeadas"" = Table.RenameColumns(#""Primeiros Caracteres Inseridos"",{{""Primeiros caracteres"", ""CDG ITEM""}}), #""Coluna Condicional Adicionada"" = Table.AddColumn(#""Colunas Renomeadas"", ""Personalizar"", each if Text.Contains([CDG ITEM], ""1-F"") then ""Conjunto"" else if Text.Contains([CDG ITEM], ""2-R"") then ""Reforço"" else if not Text.StartsWith([CDG ITEM], ""2-R"") then ""Longarina "" else if not Text.StartsWith([CDG ITEM], ""1-F"") then ""Longarina "" else null), #""Colunas Renomeadas1"" = Table.RenameColumns(#""Coluna Condicional Adicionada"",{{""Personalizar"", ""TIPO""}}), #""Linhas Classificadas"" = Table.Sort(#""Colunas Renomeadas1"",{{""SHIP_DATE"", Order.Descending}}) in #""Linhas Classificadas""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,Segregacao,Segregacao,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\Segregacao.tmdl,15 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,Segregacao,RAIL_ID,string,,false,RAIL_ID,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,CHASSIS_NUMBER,string,,false,CHASSIS_NUMBER,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,LOCATION,string,,false,LOCATION,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,ITEM,string,,false,ITEM,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,STATUS ATUAL,string,,false,STATUS ATUAL,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,LOT_ID,string,,false,LOT_ID,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,DATA SEGREGAÇÃO,dateTime,General Date,false,DATA SEGREGAÇÃO,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,MOTIVO,string,,false,MOTIVO,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,USERNAME,string,,false,USERNAME,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,CUSTOMER_CODE,string,,false,CUSTOMER_CODE,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,Hora segregação,dateTime,Long Time,false,Hora segregação,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,Data,dateTime,Long Date,false,Data,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,Quantidade,int64,0,false,Quantidade,summarizeBy=sum,INVENTARIADO
COLUMN,Segregacao,Processos e ENNs.ENN,string,,false,Processos e ENNs.ENN,summarizeBy=none,INVENTARIADO
COLUMN,Segregacao,Cliente,,,false,,summarizeBy=none,INVENTARIADO
PARTITION,Segregacao,Segregacao,import,,false,Oracle MESBR,"partition Segregacao = m mode: import source = let Fonte = Oracle.Database(""10.44.34.68:1522/MESBR"", [HierarchicalNavigation=true, Query=""SELECT R.RAIL_ID, R.CHASSIS_NUMBER,L.DESCRIPTION AS LOCATION,I.ITEM, RS.DESCRIPTION AS """"STATUS ATUAL"""", #(lf)R.LOT_ID, NCD.CREATION_DATE AS """"DATA SEGREGAÇÃO"""", D.DESCRIPTION AS MOTIVO, MU.USERNAME, I.CUSTOMER_CODE#(lf)FROM NON_COMPLIANT_DETAIL NCD#(lf)INNER JOIN NON_COMPLIANT NC ON NCD.NON_COMPLIANT_ID = NC.NON_COMPLIANT_ID#(lf)INNER JOIN RAIL R ON R.RAIL_ID = NC.RAIL_ID#(lf)INNER JOIN ITEM I ON R.ITEM_ID = I.ITEM_ID#(lf)INNER JOIN DEFECTS D ON NCD.DEFECT_ID = D.DEFECT_ID#(lf)INNER JOIN RAIL_STATUS RS ON R.RAIL_STATUS_ID = RS.RAIL_STATUS_ID#(lf)INNER JOIN LOCATIONS L ON R.LOCATION_ID = L.LOCATION_ID#(lf)INNER JOIN M_USERS MU ON MU.M_USER_NUM = NCD.USER_ID_REGISTER #(lf)WHERE R.RAIL_STATUS_ID IN (8,9)#(lf)AND NCD.CREATION_DATE BETWEEN TO_DATE(SYSDATE-60) AND TO_DATE(SYSDATE+1)#(lf)AND NCD.NON_COMPLIANT_STATUS_ID = 2#(lf)ORDER BY NCD.CREATION_DATE DESC#(lf)""]), #""Linhas Filtradas1"" = Table.SelectRows(Fonte, each true), #""Hora Inserida"" = Table.AddColumn(#""Linhas Filtradas1"", ""Hora"", each DateTime.Time([DATA SEGREGAÇÃO]), type time), #""Colunas Renomeadas"" = Table.RenameColumns(#""Hora Inserida"",{{""Hora"", ""Hora segregação""}}), #""Data Inserida"" = Table.AddColumn(#""Colunas Renomeadas"", ""Data"", each DateTime.Date([DATA SEGREGAÇÃO]), type date), #""Personalização Adicionada"" = Table.AddColumn(#""Data Inserida"", ""Quantidade"", each 1), #""Tipo Alterado"" = Table.TransformColumnTypes(#""Personalização Adicionada"",{{""Quantidade"", Int64.Type}}), #""Consultas Mescladas"" = Table.NestedJoin(#""Tipo Alterado"", {""LOCATION""}, #""Processos e ENNs"", {""Description""}, ""Processos e ENNs"", JoinKind.LeftOuter), #""Processos e ENNs Expandido"" = Table.ExpandTableColumn(#""Consultas Mescladas"", ""Processos e ENNs"", {""ENN""}, {""Processos e ENNs.ENN""}), #""Tipo Alterado1"" = Table.TransformColumnTypes(#""Processos e ENNs Expandido"",{{""RAIL_ID"", type text}}), #""Linhas Filtradas"" = Table.SelectRows(#""Tipo Alterado1"", each true), #""Linhas Classificadas"" = Table.Sort(#""Linhas Filtradas"",{{""DATA SEGREGAÇÃO"", Order.Ascending}}), #""Linhas Filtradas2"" = Table.SelectRows(#""Linhas Classificadas"", each ([RAIL_ID] <> ""1896038"")) in #""Linhas Filtradas2""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,SHIPDATE,SHIPDATE,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\SHIPDATE.tmdl,15 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,SHIPDATE,DESCRIPTION,string,,false,DESCRIPTION,summarizeBy=none,INVENTARIADO
COLUMN,SHIPDATE,CHASSIS_NUMBER,string,,false,CHASSIS_NUMBER,summarizeBy=none,INVENTARIADO
COLUMN,SHIPDATE,ITEM,string,,false,ITEM,summarizeBy=none,INVENTARIADO
COLUMN,SHIPDATE,COMPONENT,string,,false,COMPONENT,summarizeBy=none,INVENTARIADO
COLUMN,SHIPDATE,CUSTOMER_CODE,string,,false,CUSTOMER_CODE,summarizeBy=none,INVENTARIADO
COLUMN,SHIPDATE,MP,string,,false,MP,summarizeBy=none,INVENTARIADO
COLUMN,SHIPDATE,SHIP_DATE,dateTime,Long Date,false,SHIP_DATE,summarizeBy=none,INVENTARIADO
COLUMN,SHIPDATE,FLATBED,int64,0,false,FLATBED,summarizeBy=sum,INVENTARIADO
COLUMN,SHIPDATE,BUNDLE,int64,0,false,BUNDLE,summarizeBy=sum,INVENTARIADO
COLUMN,SHIPDATE,HAND,string,,false,HAND,summarizeBy=none,INVENTARIADO
COLUMN,SHIPDATE,LOCATION,string,,false,LOCATION,summarizeBy=none,INVENTARIADO
COLUMN,SHIPDATE,PRODUCT_CLASS,string,,false,PRODUCT_CLASS,summarizeBy=none,INVENTARIADO
COLUMN,SHIPDATE,REFORÇADA,string,,false,REFORÇADA,summarizeBy=none,INVENTARIADO
COLUMN,SHIPDATE,Clientes,string,,false,Clientes,summarizeBy=none,INVENTARIADO
COLUMN,SHIPDATE,local,string,,false,local,summarizeBy=none,INVENTARIADO
PARTITION,SHIPDATE,SHIPDATE,import,,false,Oracle MESBR,"partition SHIPDATE = m mode: import source = let Fonte = Oracle.Database(""10.44.34.68:1522/MESBR"", [HierarchicalNavigation=true, Query=""SELECT re.DESCRIPTION, w.CHASSIS_NUMBER, i.ITEM, cc.ITEM AS COMPONENT, I.CUSTOMER_CODE, FG_SK_SLITTER_FROM_ITEM(cc.ITEM) AS #(lf) MP, TO_CHAR(r.SHIP_DATE, 'DD-MON-YYYY HH24:MI') AS SHIP_DATE, #(lf) r.FLATBED, r.BUNDLE, i.HAND, nvl(l.DESCRIPTION, ' ') AS LOCATION,C.PRODUCT_CLASS,#(lf) CASE #(lf) WHEN EXISTS(#(lf) SELECT 1#(lf) FROM OCHASSIS OC INNER JOIN ORAIL ORR ON#(lf) OC.CHASSIS_ID = ORR.CHASSIS_ID INNER JOIN ITEM II ON#(lf) II.ITEM IN (ORR.LEFT_PART_NUMBER, ORR.RIGHT_PART_NUMBER)#(lf) WHERE OC.CHASSIS_NUMBER = C.CHASSIS_NUMBER AND#(lf) I.ITEM NOT IN (ORR.LEFT_PART_NUMBER, ORR.RIGHT_PART_NUMBER) AND#(lf) II.RAIL_TYPE <> 'M'#(lf) ) THEN 'Reforçada'#(lf) ELSE ' '#(lf) END AS REFORÇADA#(lf)FROM WORK_ORDER w INNER JOIN ITEM i ON#(lf) w.ITEM_ID = i.ITEM_ID INNER JOIN RESOURCES re ON#(lf) w.RESOURCE_ID = re.RESOURCE_ID INNER JOIN OPERATIONS o ON#(lf) re.RESOURCE_ID = o.RESOURCE_ID INNER JOIN OCHASSIS c ON#(lf) w.CHASSIS_NUMBER = c.CHASSIS_NUMBER AND#(lf) w.SHIP_TO = c.SHIP_TO_LOC_ID INNER JOIN ORAIL r ON#(lf) c.CHASSIS_ID = r.CHASSIS_ID AND#(lf) I.ITEM IN (R.LEFT_PART_NUMBER, R.RIGHT_PART_NUMBER) INNER JOIN#(lf) (SELECT DISTINCT it.ITEM,#(lf) ROUND((NVL(it.BLANK_LENGTH, 0) * 25.4), 3) AS BLANK_LENGTH,#(lf) WW.ITEM_ID AS ASSEMBLY_ITEM_ID,#(lf) WW.JOB_ORACLE#(lf) FROM WORK_ORDER WW INNER JOIN WIP_REQUIREMENT_OPERATIONS WIP ON#(lf) WW.WIP_ENTITY_ID = WIP.WIP_ENTITY_ID INNER JOIN ITEM IT ON#(lf) WIP.INVENTORY_ITEM_ID = IT.ITEM_ID#(lf) WHERE IT.ITEM_TYPE IN ('SA', 'SAS') AND#(lf) WIP.QUANTITY_PER_ASSEMBLY > 0) cc ON#(lf) i.ITEM_ID = cc.ASSEMBLY_ITEM_ID AND#(lf) W.JOB_ORACLE = CC.JOB_ORACLE LEFT JOIN RAIL ra ON#(lf) w.JOB_ORACLE = ra.JOB_ORACLE AND #(lf) ra.RAIL_STATUS_ID NOT IN (10, 11) LEFT JOIN LOCATIONS l ON#(lf) ra.LOCATION_ID = l.LOCATION_ID LEFT JOIN #(lf) (SELECT DISTINCT WW.JOB_ORACLE, WB.RAIL_ID#(lf) FROM WORK_ORDER WW #(lf) INNER JOIN WORK_ORDER_BASE WB ON WW.WORK_ORDER_ID = WB.WORK_ORDER_ID#(lf) INNER JOIN RAIL R ON R.RAIL_ID = WB.RAIL_ID#(lf) INNER JOIN ITEM I ON R.ITEM_ID = I.ITEM_ID#(lf) WHERE I.ITEM_TYPE = 'BB') WB ON#(lf) W.JOB_ORACLE = WB.JOB_ORACLE#(lf)WHERE o.OPERATIONS_ID IN (4,5,6,7) AND#(lf) r.SHIP_DATE BETWEEN (SYSDATE-0) AND (SYSDATE+1) #(lf) AND W.WORK_ORDER_STATUS_ID = 2 #(lf) --and w.quantity_ordered > (w.quantity_finished - w.quantity_scrap)#(lf)ORDER BY SHIP_DATE, r.FLATBED, cc.ITEM, cc.BLANK_LENGTH, r.BUNDLE, w.CHASSIS_NUMBER, i.HAND""]), #""Linhas Filtradas"" = Table.SelectRows(Fonte, each true), #""Tipo Alterado"" = Table.TransformColumnTypes(#""Linhas Filtradas"",{{""SHIP_DATE"", type datetime}, {""FLATBED"", Int64.Type}, {""BUNDLE"", Int64.Type}}), #""Coluna Condicional Adicionada"" = Table.AddColumn(#""Tipo Alterado"", ""Clientes"", each if [PRODUCT_CLASS] = ""NC"" then ""SCA"" else if [PRODUCT_CLASS] = ""NR"" then ""SCA"" else if [PRODUCT_CLASS] = ""WD"" then ""SCA"" else if [PRODUCT_CLASS] = ""06"" then ""VM"" else if [PRODUCT_CLASS] = ""04"" then ""FH"" else if [PRODUCT_CLASS] = ""24"" then ""FH"" else if [PRODUCT_CLASS] = ""16"" then ""B8"" else if [PRODUCT_CLASS] = ""15"" then ""B13"" else null), #""Linhas Filtradas3"" = Table.SelectRows(#""Coluna Condicional Adicionada"", each true), #""Linhas Filtradas2"" = Table.SelectRows(#""Linhas Filtradas3"", each true), #""Coluna Condicional Adicionada1"" = Table.AddColumn(#""Linhas Filtradas2"", ""local"", each if [LOCATION] = ""Embalaje 1"" then ""Estoque FG"" else if [LOCATION] = ""Stenhoj"" then ""Stenhoj "" else if [LOCATION] = ""Rebitagem"" then ""Rebitagem"" else if [LOCATION] = ""Embalaje 3"" then ""Estoque FG"" else if [LOCATION] = ""Beatty Alma Output 1"" then ""Beatty output"" else if [LOCATION] = ""Pintura Output 2"" then ""Pintura Output 2"" else if [LOCATION] = ""Pintura Input 2"" then ""Pintura Input 2 "" else if [LOCATION] = ""Plasma 03 Auto"" then ""Cantilever"" else if [LOCATION] = ""Beatty ABA Output"" then ""P.A Output"" else if [LOCATION] = ""Beatty Alma Output 4"" then ""Buffer P.A - B3 e B4"" else if [LOCATION] = ""Mesa 04"" then ""Cantilever"" else if [LOCATION] = ""Marking VIN Output"" then ""Cantilever"" else if [LOCATION] = ""Marking VIN Input"" then ""Cantilever"" else if [LOCATION] = ""Roll Former 3"" then ""Roll Former 3"" else if [LOCATION] = ""Beatty Alma Output 2"" then ""Beatty output"" else if [LOCATION] = ""Beatty Alma Output 3"" then ""Buffer P.A - B3 e B4"" else if [LOCATION] = ""Roll Former 3 Input"" then ""Slitter"" else if [LOCATION] = ""Beatty Alma Input 4"" then ""Buffer P.A"" else if [LOCATION] = ""Roll Former 3 Output "" then ""Roll Former 3"" else if [LOCATION] = ""Beatty ABA Input"" then ""P.A Output"" else if [LOCATION] = ""Plasma CNC 02 Auto"" then ""Cantilever"" else if [LOCATION] = ""Beatty Alma Input 3"" then ""Buffer P.A - B3 e B4"" else if [LOCATION] = ""Beatty Alma Input 2"" then ""Beatty output"" else if [LOCATION] = ""Beatty Alma Input 1"" then ""Beatty output"" else if [LOCATION] = ""Yoke Punch 3"" then ""Buffer P.A - B3 e B4"" else ""Slitter""), #""Tipo Alterado1"" = Table.TransformColumnTypes(#""Coluna Condicional Adicionada1"",{{""SHIP_DATE"", type date}}), #""Linhas Filtradas1"" = Table.SelectRows(#""Tipo Alterado1"", each true) in #""Linhas Filtradas1""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,VM,VM,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\VM.tmdl,20 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,VM,DESCRIPTION,string,,false,DESCRIPTION,summarizeBy=none,INVENTARIADO
COLUMN,VM,CHASSIS_NUMBER,string,,false,CHASSIS_NUMBER,summarizeBy=none,INVENTARIADO
COLUMN,VM,ITEM,string,,false,ITEM,summarizeBy=none,INVENTARIADO
COLUMN,VM,COMPONENT,string,,false,COMPONENT,summarizeBy=none,INVENTARIADO
COLUMN,VM,CUSTOMER_CODE,string,,false,CUSTOMER_CODE,summarizeBy=none,INVENTARIADO
COLUMN,VM,MP,string,,false,MP,summarizeBy=none,INVENTARIADO
COLUMN,VM,SHIP_DATE,dateTime,Long Date,false,SHIP_DATE,summarizeBy=none,INVENTARIADO
COLUMN,VM,DIA,string,,false,DIA,summarizeBy=none,INVENTARIADO
COLUMN,VM,ano,string,,false,ano,summarizeBy=none,INVENTARIADO
COLUMN,VM,FLATBED,int64,0,false,FLATBED,summarizeBy=sum,INVENTARIADO
COLUMN,VM,PRODUCT_CLASS,string,,false,PRODUCT_CLASS,summarizeBy=none,INVENTARIADO
COLUMN,VM,BUNDLE,int64,0,false,BUNDLE,summarizeBy=sum,INVENTARIADO
COLUMN,VM,HAND,string,,false,HAND,summarizeBy=none,INVENTARIADO
COLUMN,VM,LOCATION,string,,false,LOCATION,summarizeBy=none,INVENTARIADO
COLUMN,VM,REFORÇADA,string,,false,REFORÇADA,summarizeBy=none,INVENTARIADO
COLUMN,VM,Clientes,string,,false,Clientes,summarizeBy=none,INVENTARIADO
COLUMN,VM,local,string,,false,local,summarizeBy=none,INVENTARIADO
COLUMN,VM,FINISH_LENGHT,double,,false,FINISH_LENGHT,summarizeBy=sum,INVENTARIADO
COLUMN,VM,Flatbed_2,,,false,,summarizeBy=none,INVENTARIADO
COLUMN,VM,Tipo,string,,false,Tipo,summarizeBy=none,INVENTARIADO
PARTITION,VM,VM,import,,false,Power Query M / derivada,"partition VM = m mode: import queryGroup: 1-E-Kanban source = let Fonte = Base1, #""Linhas Filtradas"" = Table.SelectRows(Fonte, each [Clientes] <> ""FH"" and [Clientes] <> ""SCA"" and [Clientes] <> ""B8"" and [Clientes] <> ""P2566""), #""Valor Substituído"" = Table.ReplaceValue(#""Linhas Filtradas"",""Pintura Output 2"",""Ag. Emb3"",Replacer.ReplaceText,{""local""}), #""Valor Substituído1"" = Table.ReplaceValue(#""Valor Substituído"",""VDB"",""VDBCL"",Replacer.ReplaceText,{""CUSTOMER_CODE""}), #""Ano Inserido"" = Table.AddColumn(#""Valor Substituído1"", ""Ano"", each Date.Year([SHIP_DATE]), Int64.Type), #""Colunas Reordenadas"" = Table.ReorderColumns(#""Ano Inserido"",{""DESCRIPTION"", ""CHASSIS_NUMBER"", ""ITEM"", ""COMPONENT"", ""CUSTOMER_CODE"", ""MP"", ""SHIP_DATE"", ""Ano"", ""FLATBED"", ""BUNDLE"", ""HAND"", ""LOCATION"", ""REFORÇADA"", ""Clientes"", ""local""}), #""Últimos caracteres inseridos"" = Table.AddColumn(#""Colunas Reordenadas"", ""Últimos caracteres"", each Text.End(Text.From([Ano], ""pt-BR""), 2), type text), #""Colunas Reordenadas1"" = Table.ReorderColumns(#""Últimos caracteres inseridos"",{""DESCRIPTION"", ""CHASSIS_NUMBER"", ""ITEM"", ""COMPONENT"", ""CUSTOMER_CODE"", ""MP"", ""SHIP_DATE"", ""Ano"", ""Últimos caracteres"", ""FLATBED"", ""BUNDLE"", ""HAND"", ""LOCATION"", ""REFORÇADA"", ""Clientes"", ""local""}), #""Colunas Removidas"" = Table.RemoveColumns(#""Colunas Reordenadas1"",{""Ano""}), #""Colunas Renomeadas"" = Table.RenameColumns(#""Colunas Removidas"",{{""Últimos caracteres"", ""ano""}}), #""Primeiros Caracteres Inseridos"" = Table.AddColumn(#""Colunas Renomeadas"", ""Primeiros caracteres"", each Text.Start(Text.From([SHIP_DATE], ""pt-BR""), 2), type text), #""Colunas Reordenadas2"" = Table.ReorderColumns(#""Primeiros Caracteres Inseridos"",{""DESCRIPTION"", ""CHASSIS_NUMBER"", ""ITEM"", ""COMPONENT"", ""CUSTOMER_CODE"", ""MP"", ""SHIP_DATE"", ""Primeiros caracteres"", ""ano"", ""FLATBED"", ""BUNDLE"", ""HAND"", ""LOCATION"", ""REFORÇADA"", ""Clientes"", ""local""}), #""Colunas Renomeadas1"" = Table.RenameColumns(#""Colunas Reordenadas2"",{{""Primeiros caracteres"", ""DIA""}}), #""Linhas Filtradas1"" = Table.SelectRows(#""Colunas Renomeadas1"", each true), #""Added Conditional Column"" = Table.AddColumn(#""Linhas Filtradas1"", ""Tipo"", each if Text.StartsWith([ITEM], ""1-L"") then ""Longarina"" else if Text.StartsWith([ITEM], ""1-R"") then ""Reforço"" else null), #""Changed Type"" = Table.TransformColumnTypes(#""Added Conditional Column"",{{""Tipo"", type text}}) in #""Changed Type""",INVENTARIADO — atualização e credenciais fora do modelo
RELATIONSHIP,Produção,6fc339a1-2544-409e-b5ed-f01b27e91792,relationship,,false,Produção.CREATION_DATE -> LocalDateTable_2668a948-55a4-4243-aea0-6eb63a676c11.Date,active=true; crossFiltering=default; securityFiltering=default; joinOnDate=datePartOnly,INVENTARIADO
RELATIONSHIP,Paradas,ef46a15f-5e12-4803-be92-73a73714dc7a,relationship,,false,Paradas.PARADA -> LocalDateTable_16dd9421-78f6-4ec4-aee3-dbef05408114.Date,active=true; crossFiltering=default; securityFiltering=default; joinOnDate=datePartOnly,INVENTARIADO
RELATIONSHIP,Paradas,0141b489-a46a-4b27-824e-7a6ed785c881,relationship,,false,Paradas.RETORNO -> LocalDateTable_bc64b178-b28a-4340-a003-2741b5ebdaf4.Date,active=true; crossFiltering=default; securityFiltering=default; joinOnDate=datePartOnly,INVENTARIADO
RELATIONSHIP,Lotes,75ee6e3a-63a6-4d7b-97a7-b1968e698631,relationship,,false,Lotes.CREATION_DATE -> LocalDateTable_fb1561db-ee56-4754-bed0-b82cd47e4fe2.Date,active=true; crossFiltering=default; securityFiltering=default; joinOnDate=datePartOnly,INVENTARIADO
RELATIONSHIP,Produção,6a470b2d-5237-4a0e-9d80-70de1da17d6c,relationship,,false,Produção.LOCATION_DATE -> LocalDateTable_883ca700-0662-4673-a7eb-af975f9b37dd.Date,active=true; crossFiltering=default; securityFiltering=default; joinOnDate=datePartOnly,INVENTARIADO
RELATIONSHIP,DAF,45931c34-0cc3-4049-8c8e-bb08763b0219,relationship,,false,DAF.Local -> Operações.'Dados ',active=true; crossFiltering=default; securityFiltering=default; joinOnDate=,INVENTARIADO
RELATIONSHIP,'DAF SLITTERS',d8c7c6e8-eb59-46e3-8132-511f48e3dff0,relationship,,false,'DAF SLITTERS'.Local -> Operações.'Dados ',active=true; crossFiltering=default; securityFiltering=default; joinOnDate=,INVENTARIADO
RELATIONSHIP,FH,b8a42566-93fe-42ad-a283-88f850b2f4ea,relationship,,false,FH.local -> Operações.'Dados ',active=true; crossFiltering=default; securityFiltering=default; joinOnDate=,INVENTARIADO
RELATIONSHIP,VM,bf5fa38d-a959-4e86-ab54-e797a96b859e,relationship,,false,VM.local -> Operações.'Dados ',active=true; crossFiltering=default; securityFiltering=default; joinOnDate=,INVENTARIADO
RELATIONSHIP,SCANIA,1cf917d2-c14f-438d-bafb-f5c0acd769c9,relationship,,false,SCANIA.local -> Operações.'Dados ',active=true; crossFiltering=default; securityFiltering=default; joinOnDate=,INVENTARIADO
RELATIONSHIP,Produção,a79b598f-2a19-4d08-b45b-7071b2c7672f,relationship,,false,Produção.Data -> LocalDateTable_2f96f5ca-adb6-4142-a190-eca2d40dcf28.Date,active=true; crossFiltering=default; securityFiltering=default; joinOnDate=datePartOnly,INVENTARIADO
RELATIONSHIP,SCANIA,b05ed5f6-92c6-4edc-83d3-ea0c0573ed96,relationship,,false,SCANIA.MP -> MP.MP,active=true; crossFiltering=default; securityFiltering=default; joinOnDate=,INVENTARIADO
RELATIONSHIP,FH,79a5c206-f9e3-4b68-8d65-4664e7215326,relationship,,false,FH.MP -> MP.MP,active=true; crossFiltering=default; securityFiltering=default; joinOnDate=,INVENTARIADO
RELATIONSHIP,DAF,e50f8880-4d2f-4ce9-8cf8-fec6a757de7f,relationship,,false,DAF.MP -> MP.MP,active=true; crossFiltering=default; securityFiltering=default; joinOnDate=,INVENTARIADO
